"","AÑO","SEMANA","MES_CALEND","UBIGEO","DEPARTAM","PROVINCIA","DISTRITO","Probables","Confirmados","Total"
"11258","2006","3","ENERO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",7,4,11
"11259","2006","3","ENERO",10119,"AMAZONAS","CHACHAPOYAS","SAN ISIDRO DE MAINO",0,1,1
"11260","2006","3","ENERO",20112,"ANCASH","HUARAZ","TARICA",1,0,1
"11261","2006","3","ENERO",21909,"ANCASH","SIHUAS","SAN JUAN",0,1,1
"11262","2006","3","ENERO",21210,"ANCASH","HUAYLAS","YURACMARCA",1,0,1
"11263","2006","3","ENERO",20110,"ANCASH","HUARAZ","PARIACOTO",2,0,2
"11264","2006","3","ENERO",21004,"ANCASH","HUARI","CHAVIN DE HUANTAR",0,3,3
"11265","2006","3","ENERO",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,5,5
"11266","2006","3","ENERO",130813,"LA LIBERTAD","PATAZ","URPAY",0,3,3
"11267","2006","3","ENERO",80902,"CUSCO","LA CONVENCION","ECHARATE",0,1,1
"11268","2006","3","ENERO",10307,"AMAZONAS","BONGARA","JAZAN",0,1,1
"11269","2006","3","ENERO",60602,"CAJAMARCA","CUTERVO","CALLAYUC",2,7,9
"11270","2006","3","ENERO",130901,"LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO",0,1,1
"11271","2006","3","ENERO",21705,"ANCASH","RECUAY","LLACLLIN",1,0,1
"11272","2006","4","ENERO",21303,"ANCASH","MARISCAL LUZURIAGA","ELEAZAR GUZMAN BARRON",1,1,2
"11273","2006","4","ENERO",21014,"ANCASH","HUARI","SAN MARCOS",0,1,1
"11274","2006","4","ENERO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",0,2,2
"11275","2006","4","ENERO",21210,"ANCASH","HUAYLAS","YURACMARCA",1,0,1
"11276","2006","4","ENERO",60811,"CAJAMARCA","JAEN","SAN JOSE DEL ALTO",0,1,1
"11277","2006","4","ENERO",20601,"ANCASH","CARHUAZ","CARHUAZ",1,0,1
"11278","2006","4","ENERO",21205,"ANCASH","HUAYLAS","MATO",2,0,2
"11279","2006","4","ENERO",60806,"CAJAMARCA","JAEN","LAS PIRIAS",0,1,1
"11280","2006","4","ENERO",130804,"LA LIBERTAD","PATAZ","HUANCASPATA",0,1,1
"11281","2006","4","ENERO",21906,"ANCASH","SIHUAS","HUAYLLABAMBA",0,1,1
"11282","2006","4","ENERO",60804,"CAJAMARCA","JAEN","COLASAY",1,0,1
"11283","2006","4","ENERO",21201,"ANCASH","HUAYLAS","CARAZ",1,2,3
"11284","2006","4","ENERO",60801,"CAJAMARCA","JAEN","JAEN",7,0,7
"11285","2006","4","ENERO",131008,"LA LIBERTAD","SANTIAGO DE CHUCO","SITABAMBA",0,7,7
"11286","2006","4","ENERO",60902,"CAJAMARCA","SAN IGNACIO","CHIRINOS",3,0,3
"11287","2006","4","ENERO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",2,0,2
"11288","2006","4","ENERO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",1,0,1
"11289","2006","4","ENERO",60611,"CAJAMARCA","CUTERVO","SANTA CRUZ",0,1,1
"11290","2006","4","ENERO",21305,"ANCASH","MARISCAL LUZURIAGA","LLAMA",1,0,1
"11291","2006","4","ENERO",130809,"LA LIBERTAD","PATAZ","PATAZ",0,1,1
"11292","2006","4","ENERO",21901,"ANCASH","SIHUAS","SIHUAS",0,2,2
"11293","2006","4","ENERO",60805,"CAJAMARCA","JAEN","HUABAL",1,0,1
"11294","2006","4","ENERO",60610,"CAJAMARCA","CUTERVO","SAN LUIS DE LUCMA",0,1,1
"11295","2006","4","ENERO",20110,"ANCASH","HUARAZ","PARIACOTO",1,0,1
"11296","2006","4","ENERO",131001,"LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO",0,2,2
"11297","2006","4","ENERO",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",2,0,2
"11298","2006","4","ENERO",21509,"ANCASH","PALLASCA","PAMPAS",1,0,1
"11299","2006","4","ENERO",60607,"CAJAMARCA","CUTERVO","QUEROCOTILLO",2,1,3
"11300","2006","4","ENERO",22003,"ANCASH","YUNGAY","MANCOS",0,1,1
"11301","2006","4","ENERO",10707,"AMAZONAS","UTCUBAMBA","YAMON",1,0,1
"11302","2006","4","ENERO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",3,1,4
"11303","2006","4","ENERO",60602,"CAJAMARCA","CUTERVO","CALLAYUC",1,5,6
"11304","2006","4","ENERO",130908,"LA LIBERTAD","SANCHEZ CARRION","SARTIMBAMBA",0,3,3
"11305","2006","4","ENERO",60603,"CAJAMARCA","CUTERVO","CHOROS",0,1,1
"11306","2006","4","ENERO",20606,"ANCASH","CARHUAZ","MARCARA",1,0,1
"11307","2006","4","ENERO",100701,"HUANUCO","MARA_ON","HUACRACHUCO",0,1,1
"11308","2006","4","ENERO",130901,"LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO",0,4,4
"11309","2006","4","ENERO",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,2,2
"11310","2006","4","ENERO",22007,"ANCASH","YUNGAY","SHUPLUY",1,0,1
"11311","2006","4","ENERO",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",1,0,1
"11312","2006","4","ENERO",20610,"ANCASH","CARHUAZ","TINCO",3,0,3
"11313","2006","4","ENERO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",3,0,3
"11314","2006","4","ENERO",10307,"AMAZONAS","BONGARA","JAZAN",0,1,1
"11315","2006","4","ENERO",21602,"ANCASH","POMABAMBA","HUAYLLAN",1,0,1
"11316","2006","5","ENERO",130904,"LA LIBERTAD","SANCHEZ CARRION","CURGOS",0,1,1
"11317","2006","5","ENERO",21204,"ANCASH","HUAYLAS","HUAYLAS",1,0,1
"11318","2006","5","ENERO",20905,"ANCASH","CORONGO","LA PAMPA",1,0,1
"11319","2006","5","ENERO",21210,"ANCASH","HUAYLAS","YURACMARCA",1,0,1
"11320","2006","5","ENERO",20510,"ANCASH","BOLOGNESI","HUAYLLACAYAN",1,0,1
"11321","2006","5","ENERO",22008,"ANCASH","YUNGAY","YANAMA",0,1,1
"11322","2006","5","ENERO",130809,"LA LIBERTAD","PATAZ","PATAZ",0,2,2
"11323","2006","5","ENERO",60202,"CAJAMARCA","CAJABAMBA","CACHACHI",0,1,1
"11324","2006","5","ENERO",21206,"ANCASH","HUAYLAS","PAMPAROMAS",1,0,1
"11325","2006","5","ENERO",20601,"ANCASH","CARHUAZ","CARHUAZ",5,0,5
"11326","2006","5","ENERO",80907,"CUSCO","LA CONVENCION","KIMBIRI",0,1,1
"11327","2006","5","ENERO",21004,"ANCASH","HUARI","CHAVIN DE HUANTAR",0,2,2
"11328","2006","5","ENERO",60806,"CAJAMARCA","JAEN","LAS PIRIAS",0,3,3
"11329","2006","5","ENERO",60801,"CAJAMARCA","JAEN","JAEN",2,2,4
"11330","2006","5","ENERO",20804,"ANCASH","CASMA","YAUTAN",1,1,2
"11331","2006","5","ENERO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",4,3,7
"11332","2006","5","ENERO",130813,"LA LIBERTAD","PATAZ","URPAY",0,3,3
"11333","2006","5","ENERO",10112,"AMAZONAS","CHACHAPOYAS","MAGDALENA",0,1,1
"11334","2006","5","ENERO",21014,"ANCASH","HUARI","SAN MARCOS",0,1,1
"11335","2006","5","ENERO",131004,"LA LIBERTAD","SANTIAGO DE CHUCO","MOLLEBAMBA",0,1,1
"11336","2006","5","ENERO",150716,"LIMA","HUAROCHIRI","SAN ANTONIO",0,2,2
"11337","2006","5","ENERO",10507,"AMAZONAS","LUYA","LONGUITA",0,2,2
"11338","2006","5","ENERO",21510,"ANCASH","PALLASCA","SANTA ROSA",1,0,1
"11339","2006","5","ENERO",10515,"AMAZONAS","LUYA","PROVIDENCIA",1,0,1
"11340","2006","5","ENERO",20610,"ANCASH","CARHUAZ","TINCO",1,0,1
"11341","2006","5","ENERO",160201,"LORETO","ALTO AMAZONAS","YURIMAGUAS",1,0,1
"11342","2006","5","ENERO",131008,"LA LIBERTAD","SANTIAGO DE CHUCO","SITABAMBA",0,1,1
"11343","2006","5","ENERO",60602,"CAJAMARCA","CUTERVO","CALLAYUC",0,3,3
"11344","2006","5","ENERO",21409,"ANCASH","OCROS","SAN PEDRO",1,0,1
"11345","2006","5","ENERO",130812,"LA LIBERTAD","PATAZ","TAURIJA",0,2,2
"11346","2006","5","ENERO",130802,"LA LIBERTAD","PATAZ","BULDIBUYO",0,2,2
"11347","2006","5","ENERO",22005,"ANCASH","YUNGAY","QUILLO",3,0,3
"11348","2006","5","ENERO",130901,"LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO",0,5,5
"11349","2006","5","ENERO",130908,"LA LIBERTAD","SANCHEZ CARRION","SARTIMBAMBA",0,1,1
"11350","2006","5","ENERO",60808,"CAJAMARCA","JAEN","PUCARA",1,0,1
"11351","2006","5","ENERO",20606,"ANCASH","CARHUAZ","MARCARA",3,0,3
"11352","2006","5","ENERO",60612,"CAJAMARCA","CUTERVO","SANTO DOMINGO DE LA CAPILLA",0,5,5
"11353","2006","5","ENERO",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,5,5
"11354","2006","5","ENERO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",4,3,7
"11355","2006","5","ENERO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",2,0,2
"11356","2006","5","ENERO",130811,"LA LIBERTAD","PATAZ","SANTIAGO DE CHALLAS",0,2,2
"11357","2006","5","ENERO",60804,"CAJAMARCA","JAEN","COLASAY",1,0,1
"11358","2006","5","ENERO",21303,"ANCASH","MARISCAL LUZURIAGA","ELEAZAR GUZMAN BARRON",0,1,1
"11359","2006","5","ENERO",200302,"PIURA","HUANCABAMBA","CANCHAQUE",1,0,1
"11360","2006","5","ENERO",100701,"HUANUCO","MARA_ON","HUACRACHUCO",0,1,1
"11361","2006","5","ENERO",60802,"CAJAMARCA","JAEN","BELLAVISTA",0,1,1
"11362","2006","5","ENERO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",2,0,2
"11363","2006","5","ENERO",131002,"LA LIBERTAD","SANTIAGO DE CHUCO","ANGASMARCA",0,1,1
"11364","2006","5","ENERO",130801,"LA LIBERTAD","PATAZ","TAYABAMBA",0,1,1
"11365","2006","5","ENERO",21008,"ANCASH","HUARI","HUANTAR",0,2,2
"11366","2006","5","ENERO",21201,"ANCASH","HUAYLAS","CARAZ",4,0,4
"11367","2006","5","ENERO",60607,"CAJAMARCA","CUTERVO","QUEROCOTILLO",1,0,1
"11368","2006","6","FEBRERO",21509,"ANCASH","PALLASCA","PAMPAS",0,1,1
"11369","2006","6","FEBRERO",140202,"LAMBAYEQUE","FERRE_AFE","CA_ARIS",0,1,1
"11370","2006","6","FEBRERO",60801,"CAJAMARCA","JAEN","JAEN",4,0,4
"11371","2006","6","FEBRERO",10507,"AMAZONAS","LUYA","LONGUITA",0,1,1
"11372","2006","6","FEBRERO",22005,"ANCASH","YUNGAY","QUILLO",0,1,1
"11373","2006","6","FEBRERO",21306,"ANCASH","MARISCAL LUZURIAGA","LLUMPA",1,0,1
"11374","2006","6","FEBRERO",130904,"LA LIBERTAD","SANCHEZ CARRION","CURGOS",0,3,3
"11375","2006","6","FEBRERO",20606,"ANCASH","CARHUAZ","MARCARA",2,0,2
"11376","2006","6","FEBRERO",130901,"LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO",1,1,2
"11377","2006","6","FEBRERO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",4,1,5
"11378","2006","6","FEBRERO",21305,"ANCASH","MARISCAL LUZURIAGA","LLAMA",2,0,2
"11379","2006","6","FEBRERO",130903,"LA LIBERTAD","SANCHEZ CARRION","COCHORCO",0,1,1
"11380","2006","6","FEBRERO",60612,"CAJAMARCA","CUTERVO","SANTO DOMINGO DE LA CAPILLA",0,3,3
"11381","2006","6","FEBRERO",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,2,2
"11382","2006","6","FEBRERO",221001,"SAN MARTIN","TOCACHE","TOCACHE",0,1,1
"11383","2006","6","FEBRERO",21204,"ANCASH","HUAYLAS","HUAYLAS",3,0,3
"11384","2006","6","FEBRERO",60902,"CAJAMARCA","SAN IGNACIO","CHIRINOS",3,0,3
"11385","2006","6","FEBRERO",20507,"ANCASH","BOLOGNESI","COLQUIOC",3,0,3
"11386","2006","6","FEBRERO",21201,"ANCASH","HUAYLAS","CARAZ",2,2,4
"11387","2006","6","FEBRERO",20601,"ANCASH","CARHUAZ","CARHUAZ",4,0,4
"11388","2006","6","FEBRERO",20804,"ANCASH","CASMA","YAUTAN",1,0,1
"11389","2006","6","FEBRERO",20101,"ANCASH","HUARAZ","HUARAZ",0,1,1
"11390","2006","6","FEBRERO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",3,1,4
"11391","2006","6","FEBRERO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",2,1,3
"11392","2006","6","FEBRERO",20501,"ANCASH","BOLOGNESI","CHIQUIAN",1,0,1
"11393","2006","6","FEBRERO",21901,"ANCASH","SIHUAS","SIHUAS",0,1,1
"11394","2006","6","FEBRERO",10101,"AMAZONAS","CHACHAPOYAS","CHACHAPOYAS",0,1,1
"11395","2006","6","FEBRERO",131001,"LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO",0,8,8
"11396","2006","6","FEBRERO",20111,"ANCASH","HUARAZ","PIRA",1,0,1
"11397","2006","6","FEBRERO",60903,"CAJAMARCA","SAN IGNACIO","HUARANGO",1,0,1
"11398","2006","6","FEBRERO",200306,"PIURA","HUANCABAMBA","SAN MIGUEL DE EL FAIQUE",1,0,1
"11399","2006","6","FEBRERO",20907,"ANCASH","CORONGO","YUPAN",1,0,1
"11400","2006","6","FEBRERO",131008,"LA LIBERTAD","SANTIAGO DE CHUCO","SITABAMBA",0,3,3
"11401","2006","6","FEBRERO",60602,"CAJAMARCA","CUTERVO","CALLAYUC",0,3,3
"11402","2006","6","FEBRERO",20106,"ANCASH","HUARAZ","JANGAS",4,0,4
"11403","2006","6","FEBRERO",10515,"AMAZONAS","LUYA","PROVIDENCIA",1,0,1
"11404","2006","6","FEBRERO",50408,"AYACUCHO","HUANTA","LLOCHEGUA",0,1,1
"11405","2006","6","FEBRERO",130908,"LA LIBERTAD","SANCHEZ CARRION","SARTIMBAMBA",0,2,2
"11406","2006","6","FEBRERO",100402,"HUANUCO","HUACAYBAMBA","CANCHABAMBA",0,1,1
"11407","2006","6","FEBRERO",20103,"ANCASH","HUARAZ","COLCABAMBA",1,0,1
"11408","2006","6","FEBRERO",60607,"CAJAMARCA","CUTERVO","QUEROCOTILLO",1,0,1
"11409","2006","6","FEBRERO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",0,1,1
"11410","2006","6","FEBRERO",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",1,0,1
"11411","2006","6","FEBRERO",20607,"ANCASH","CARHUAZ","PARIAHUANCA",1,0,1
"11412","2006","6","FEBRERO",130813,"LA LIBERTAD","PATAZ","URPAY",0,4,4
"11413","2006","6","FEBRERO",10513,"AMAZONAS","LUYA","OCUMAL",0,1,1
"11414","2006","6","FEBRERO",20602,"ANCASH","CARHUAZ","ACOPAMPA",1,0,1
"11415","2006","6","FEBRERO",20112,"ANCASH","HUARAZ","TARICA",1,0,1
"11416","2006","6","FEBRERO",21303,"ANCASH","MARISCAL LUZURIAGA","ELEAZAR GUZMAN BARRON",3,0,3
"11417","2006","6","FEBRERO",130810,"LA LIBERTAD","PATAZ","PIAS",0,5,5
"11418","2006","6","FEBRERO",60806,"CAJAMARCA","JAEN","LAS PIRIAS",2,1,3
"11419","2006","6","FEBRERO",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"11420","2006","6","FEBRERO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",4,0,4
"11421","2006","6","FEBRERO",130812,"LA LIBERTAD","PATAZ","TAURIJA",0,1,1
"11422","2006","6","FEBRERO",60805,"CAJAMARCA","JAEN","HUABAL",2,0,2
"11423","2006","6","FEBRERO",130905,"LA LIBERTAD","SANCHEZ CARRION","MARCABAL",0,1,1
"11424","2006","7","FEBRERO",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"11425","2006","7","FEBRERO",60612,"CAJAMARCA","CUTERVO","SANTO DOMINGO DE LA CAPILLA",0,1,1
"11426","2006","7","FEBRERO",60902,"CAJAMARCA","SAN IGNACIO","CHIRINOS",4,1,5
"11427","2006","7","FEBRERO",130809,"LA LIBERTAD","PATAZ","PATAZ",0,1,1
"11428","2006","7","FEBRERO",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",1,0,1
"11429","2006","7","FEBRERO",130804,"LA LIBERTAD","PATAZ","HUANCASPATA",0,1,1
"11430","2006","7","FEBRERO",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,3,3
"11431","2006","7","FEBRERO",130906,"LA LIBERTAD","SANCHEZ CARRION","SANAGORAN",0,1,1
"11432","2006","7","FEBRERO",21205,"ANCASH","HUAYLAS","MATO",1,0,1
"11433","2006","7","FEBRERO",60811,"CAJAMARCA","JAEN","SAN JOSE DEL ALTO",3,0,3
"11434","2006","7","FEBRERO",130810,"LA LIBERTAD","PATAZ","PIAS",0,5,5
"11435","2006","7","FEBRERO",60808,"CAJAMARCA","JAEN","PUCARA",0,1,1
"11436","2006","7","FEBRERO",22003,"ANCASH","YUNGAY","MANCOS",1,0,1
"11437","2006","7","FEBRERO",60801,"CAJAMARCA","JAEN","JAEN",5,1,6
"11438","2006","7","FEBRERO",21901,"ANCASH","SIHUAS","SIHUAS",0,1,1
"11439","2006","7","FEBRERO",22008,"ANCASH","YUNGAY","YANAMA",1,0,1
"11440","2006","7","FEBRERO",20601,"ANCASH","CARHUAZ","CARHUAZ",1,0,1
"11441","2006","7","FEBRERO",130904,"LA LIBERTAD","SANCHEZ CARRION","CURGOS",0,2,2
"11442","2006","7","FEBRERO",21510,"ANCASH","PALLASCA","SANTA ROSA",1,0,1
"11443","2006","7","FEBRERO",20106,"ANCASH","HUARAZ","JANGAS",2,0,2
"11444","2006","7","FEBRERO",130805,"LA LIBERTAD","PATAZ","HUAYLILLAS",0,4,4
"11445","2006","7","FEBRERO",21805,"ANCASH","SANTA","MORO",1,0,1
"11446","2006","7","FEBRERO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",1,2,3
"11447","2006","7","FEBRERO",21011,"ANCASH","HUARI","PONTO",0,2,2
"11448","2006","7","FEBRERO",50104,"AYACUCHO","HUAMANGA","CARMEN ALTO",1,0,1
"11449","2006","7","FEBRERO",80902,"CUSCO","LA CONVENCION","ECHARATE",0,1,1
"11450","2006","7","FEBRERO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",3,0,3
"11451","2006","7","FEBRERO",60812,"CAJAMARCA","JAEN","SANTA ROSA",1,0,1
"11452","2006","7","FEBRERO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",2,4,6
"11453","2006","7","FEBRERO",60611,"CAJAMARCA","CUTERVO","SANTA CRUZ",1,0,1
"11454","2006","7","FEBRERO",20701,"ANCASH","CARLOS FERMIN FITZCARRALD","SAN LUIS",1,0,1
"11455","2006","7","FEBRERO",21601,"ANCASH","POMABAMBA","POMABAMBA",0,1,1
"11456","2006","7","FEBRERO",130901,"LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO",0,5,5
"11457","2006","7","FEBRERO",60607,"CAJAMARCA","CUTERVO","QUEROCOTILLO",1,1,2
"11458","2006","7","FEBRERO",131008,"LA LIBERTAD","SANTIAGO DE CHUCO","SITABAMBA",0,6,6
"11459","2006","7","FEBRERO",10707,"AMAZONAS","UTCUBAMBA","YAMON",1,0,1
"11460","2006","7","FEBRERO",20606,"ANCASH","CARHUAZ","MARCARA",1,0,1
"11461","2006","7","FEBRERO",21303,"ANCASH","MARISCAL LUZURIAGA","ELEAZAR GUZMAN BARRON",0,2,2
"11462","2006","7","FEBRERO",21906,"ANCASH","SIHUAS","HUAYLLABAMBA",0,1,1
"11463","2006","7","FEBRERO",60602,"CAJAMARCA","CUTERVO","CALLAYUC",2,3,5
"11464","2006","7","FEBRERO",10702,"AMAZONAS","UTCUBAMBA","CAJARURO",0,1,1
"11465","2006","7","FEBRERO",200307,"PIURA","HUANCABAMBA","SONDOR",0,1,1
"11466","2006","7","FEBRERO",60603,"CAJAMARCA","CUTERVO","CHOROS",0,1,1
"11467","2006","7","FEBRERO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",3,1,4
"11468","2006","7","FEBRERO",50408,"AYACUCHO","HUANTA","LLOCHEGUA",0,1,1
"11469","2006","7","FEBRERO",20503,"ANCASH","BOLOGNESI","ANTONIO RAYMONDI",1,0,1
"11470","2006","7","FEBRERO",130801,"LA LIBERTAD","PATAZ","TAYABAMBA",0,1,1
"11471","2006","7","FEBRERO",21201,"ANCASH","HUAYLAS","CARAZ",1,4,5
"11472","2006","7","FEBRERO",21008,"ANCASH","HUARI","HUANTAR",0,1,1
"11473","2006","7","FEBRERO",150606,"LIMA","HUARAL","IHUARI",0,1,1
"11474","2006","7","FEBRERO",10513,"AMAZONAS","LUYA","OCUMAL",1,0,1
"11475","2006","7","FEBRERO",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",3,2,5
"11476","2006","7","FEBRERO",21503,"ANCASH","PALLASCA","CONCHUCOS",1,0,1
"11477","2006","7","FEBRERO",60804,"CAJAMARCA","JAEN","COLASAY",3,0,3
"11478","2006","7","FEBRERO",130812,"LA LIBERTAD","PATAZ","TAURIJA",0,2,2
"11479","2006","7","FEBRERO",21602,"ANCASH","POMABAMBA","HUAYLLAN",0,1,1
"11480","2006","7","FEBRERO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",4,0,4
"11481","2006","8","FEBRERO",131008,"LA LIBERTAD","SANTIAGO DE CHUCO","SITABAMBA",0,9,9
"11482","2006","8","FEBRERO",60904,"CAJAMARCA","SAN IGNACIO","LA COIPA",1,0,1
"11483","2006","8","FEBRERO",130810,"LA LIBERTAD","PATAZ","PIAS",0,2,2
"11484","2006","8","FEBRERO",60902,"CAJAMARCA","SAN IGNACIO","CHIRINOS",0,1,1
"11485","2006","8","FEBRERO",20601,"ANCASH","CARHUAZ","CARHUAZ",2,0,2
"11486","2006","8","FEBRERO",20611,"ANCASH","CARHUAZ","YUNGAR",1,0,1
"11487","2006","8","FEBRERO",22005,"ANCASH","YUNGAY","QUILLO",4,1,5
"11488","2006","8","FEBRERO",130902,"LA LIBERTAD","SANCHEZ CARRION","CHUGAY",0,5,5
"11489","2006","8","FEBRERO",10702,"AMAZONAS","UTCUBAMBA","CAJARURO",0,1,1
"11490","2006","8","FEBRERO",22001,"ANCASH","YUNGAY","YUNGAY",1,0,1
"11491","2006","8","FEBRERO",21901,"ANCASH","SIHUAS","SIHUAS",0,3,3
"11492","2006","8","FEBRERO",21509,"ANCASH","PALLASCA","PAMPAS",2,0,2
"11493","2006","8","FEBRERO",21510,"ANCASH","PALLASCA","SANTA ROSA",3,1,4
"11494","2006","8","FEBRERO",100404,"HUANUCO","HUACAYBAMBA","PINRA",0,1,1
"11495","2006","8","FEBRERO",130904,"LA LIBERTAD","SANCHEZ CARRION","CURGOS",0,3,3
"11496","2006","8","FEBRERO",60606,"CAJAMARCA","CUTERVO","PIMPINGOS",1,1,2
"11497","2006","8","FEBRERO",60602,"CAJAMARCA","CUTERVO","CALLAYUC",0,2,2
"11498","2006","8","FEBRERO",21207,"ANCASH","HUAYLAS","PUEBLO LIBRE",2,0,2
"11499","2006","8","FEBRERO",20503,"ANCASH","BOLOGNESI","ANTONIO RAYMONDI",2,0,2
"11500","2006","8","FEBRERO",20606,"ANCASH","CARHUAZ","MARCARA",1,0,1
"11501","2006","8","FEBRERO",22007,"ANCASH","YUNGAY","SHUPLUY",1,0,1
"11502","2006","8","FEBRERO",60907,"CAJAMARCA","SAN IGNACIO","TABACONAS",9,0,9
"11503","2006","8","FEBRERO",131001,"LA LIBERTAD","SANTIAGO DE CHUCO","SANTIAGO DE CHUCO",0,7,7
"11504","2006","8","FEBRERO",60811,"CAJAMARCA","JAEN","SAN JOSE DEL ALTO",1,0,1
"11505","2006","8","FEBRERO",10109,"AMAZONAS","CHACHAPOYAS","LA JALCA",0,1,1
"11506","2006","8","FEBRERO",60801,"CAJAMARCA","JAEN","JAEN",6,0,6
"11507","2006","8","FEBRERO",60612,"CAJAMARCA","CUTERVO","SANTO DOMINGO DE LA CAPILLA",0,1,1
"11508","2006","8","FEBRERO",20804,"ANCASH","CASMA","YAUTAN",1,0,1
"11509","2006","8","FEBRERO",100402,"HUANUCO","HUACAYBAMBA","CANCHABAMBA",0,1,1
"11510","2006","8","FEBRERO",60905,"CAJAMARCA","SAN IGNACIO","NAMBALLE",1,0,1
"11511","2006","8","FEBRERO",81306,"CUSCO","URUBAMBA","OLLANTAYTAMBO",0,1,1
"11512","2006","8","FEBRERO",10502,"AMAZONAS","LUYA","CAMPORREDONDO",1,1,2
"11513","2006","8","FEBRERO",130809,"LA LIBERTAD","PATAZ","PATAZ",0,2,2
"11514","2006","8","FEBRERO",200301,"PIURA","HUANCABAMBA","HUANCABAMBA",1,0,1
"11515","2006","8","FEBRERO",21011,"ANCASH","HUARI","PONTO",0,2,2
"11516","2006","8","FEBRERO",21904,"ANCASH","SIHUAS","CASHAPAMPA",0,2,2
"11517","2006","8","FEBRERO",60804,"CAJAMARCA","JAEN","COLASAY",2,0,2
"11518","2006","8","FEBRERO",10307,"AMAZONAS","BONGARA","JAZAN",0,1,1
"11519","2006","8","FEBRERO",60901,"CAJAMARCA","SAN IGNACIO","SAN IGNACIO",3,0,3
"11520","2006","8","FEBRERO",22008,"ANCASH","YUNGAY","YANAMA",1,0,1
"11521","2006","8","FEBRERO",21201,"ANCASH","HUAYLAS","CARAZ",4,3,7
"11522","2006","8","FEBRERO",60613,"CAJAMARCA","CUTERVO","SANTO TOMAS",1,0,1
"11523","2006","8","FEBRERO",130805,"LA LIBERTAD","PATAZ","HUAYLILLAS",0,23,23
"11524","2006","8","FEBRERO",10513,"AMAZONAS","LUYA","OCUMAL",0,2,2
"11525","2006","8","FEBRERO",130811,"LA LIBERTAD","PATAZ","SANTIAGO DE CHALLAS",0,1,1
"11526","2006","8","FEBRERO",10706,"AMAZONAS","UTCUBAMBA","LONYA GRANDE",2,0,2
"11527","2006","8","FEBRERO",130901,"LA LIBERTAD","SANCHEZ CARRION","HUAMACHUCO",0,5,5
"11528","2006","8","FEBRERO",150606,"LIMA","HUARAL","IHUARI",0,1,1
"11529","2006","8","FEBRERO",130906,"LA LIBERTAD","SANCHEZ CARRION","SANAGORAN",0,1,1
"11530","2006","8","FEBRERO",21004,"ANCASH","HUARI","CHAVIN DE HUANTAR",0,1,1
"11531","2006","8","FEBRERO",60807,"CAJAMARCA","JAEN","POMAHUACA",1,0,1
"11532","2006","8","FEBRERO",21909,"ANCASH","SIHUAS","SAN JUAN",0,2,2
"11533","2006","8","FEBRERO",130813,"LA LIBERTAD","PATAZ","URPAY",0,7,7
"11534","2006","8","FEBRERO",22003,"ANCASH","YUNGAY","MANCOS",1,1,2
"11535","2006","8","FEBRERO",60906,"CAJAMARCA","SAN IGNACIO","SAN JOSE DE LOURDES",1,1,2
"11536","2006","8","FEBRERO",21008,"ANCASH","HUARI","HUANTAR",0,1,1
